,가열로 번호,cycle,시작시간,종료시간,가스사용량,Type,소재 list,작업일자,주/야간,평일/주말,in,out,drop_flag,gradient,part_types,temp diff,time diff,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,종료온도,최종 가열시작 온도,평균온도,겹침수량,직전 사이클 소재 수량,겹침여부
0,1,1.0,2020-01-03 12:40:00,2020-01-03 17:56:00,834.7999999998137,hold,"['191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '가열로다이', '가열로다이']",2020-01-03,야간,,,,0.0,,,,,,,,,1260.9,,,,1259.5,,1253.838170347003,0,0.0,안겹침
1,1,1.0,2020-01-03 18:09:00,2020-01-03 18:26:00,33.79999999981373,hold,"['191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '가열로다이', '가열로다이']",2020-01-03,야간,,,,0.0,,,,,,,,,1256.7,,,,1280.9,,1260.822222222222,138,138.0,겹침
2,1,1.0,2020-01-03 18:37:00,2020-01-04 01:08:00,607.4000000003724,hold,"['191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '가열로다이', '가열로다이']",2020-01-03,야간,,,,0.0,,,,,,,,,1271.3,,,,1277.5,,1272.944770408163,138,138.0,겹침
3,1,1.0,2020-01-04 01:17:00,2020-01-04 01:21:00,7.300000000745058,hold,"['191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '가열로다이', '가열로다이']",2020-01-03,야간,,,,0.0,,,,,,,,,1272.5,,,,1280.7,,1277.7199999999998,138,138.0,겹침
4,1,1.0,2020-01-04 02:15:00,2020-01-04 02:20:00,9.099999999627473,hold,"['191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '가열로다이', '가열로다이']",2020-01-03,야간,,,,0.0,,,,,,,,,1272.2,,,,1279.5,,1274.7833333333333,138,138.0,겹침
5,1,1.0,2020-01-04 02:30:00,2020-01-04 06:43:00,379.7000000001863,hold,"['191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '가열로다이', '가열로다이']",2020-01-03,야간,,,,0.0,,,,,,,,,1272.8,,,,1258.1,,1255.4688976377956,138,138.0,겹침
6,1,2.0,2020-01-06 09:49:00,2020-01-06 14:53:00,335.7999999998138,hold,"['191122-19234-050', '191122-19234-050', '191122-19234-050', '191217-19234-016', '191217-19234-016', '가열로다이', '가열로다이']",2020-01-04,야간,,,,0.0,,,,,,,,,372.6,,,,717.9,,441.6426229508197,108,138.0,겹침
7,1,2.0,2020-01-06 15:06:00,2020-01-06 18:06:00,292.1000000005588,hold,"['191122-19234-050', '191122-19234-050', '191122-19234-050', '191217-19234-016', '191217-19234-016', '가열로다이', '가열로다이']",2020-01-04,야간,,,,0.0,,,,,,,,,649.1,,,,660.3,,656.160773480663,118,118.0,겹침
8,1,3.0,2020-01-10 08:45:00,2020-01-10 09:14:00,77.90000000037253,hold,"['200103-19065-002', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013']",2020-01-10,주간,,,,0.0,,,,,,,,,1271.0,,,,1273.1,,1272.7366666666667,120,118.0,겹침
9,1,3.0,2020-01-10 09:24:00,2020-01-10 09:40:00,41.39999999944121,hold,"['200103-19065-002', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013']",2020-01-10,주간,,,,0.0,,,,,,,,,1273.3,,,,1273.3,,1272.0823529411764,120,120.0,겹침
10,1,3.0,2020-01-10 09:53:00,2020-01-10 10:10:00,43.0,hold,"['200103-19065-002', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013']",2020-01-10,주간,,,,0.0,,,,,,,,,1271.0,,,,1281.0,,1272.2944444444447,120,120.0,겹침
11,1,3.0,2020-01-10 10:20:00,2020-01-10 10:28:00,19.700000000186265,hold,"['200103-19065-002', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013']",2020-01-10,주간,,,,0.0,,,,,,,,,1273.2,,,,1275.9,,1273.3888888888887,120,120.0,겹침
12,1,3.0,2020-01-10 10:43:00,2020-01-10 11:00:00,41.09999999962747,hold,"['200103-19065-002', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013']",2020-01-10,주간,,,,0.0,,,,,,,,,1272.2,,,,1277.2,,1273.3444444444444,120,120.0,겹침
13,1,3.0,2020-01-10 11:18:00,2020-01-10 18:44:00,853.2999999998137,hold,"['200103-19065-002', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013']",2020-01-10,주간,,,,0.0,,,,,,,,,1279.7,,,,1280.4,,1274.762639821029,120,120.0,겹침
14,1,4.0,2020-01-20 10:28:00,2020-01-20 16:27:00,799.0,hold,"['200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021']",2020-01-20,야간,,,,0.0,,,,,,,,,1249.2,,,,1261.8,,1253.0080555555555,114,120.0,겹침
15,1,4.0,2020-01-20 16:37:00,2020-01-20 22:55:00,642.7000000001863,hold,"['200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021']",2020-01-20,야간,,,,0.0,,,,,,,,,1252.9,,,,1281.2,,1261.0226912928758,120,120.0,겹침
16,1,4.0,2020-01-20 23:04:00,2020-01-21 01:13:00,204.70000000018624,hold,"['200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021']",2020-01-20,야간,,,,0.0,,,,,,,,,1272.8,,,,1281.5,,1274.0953846153848,120,120.0,겹침
17,1,4.0,2020-01-21 01:24:00,2020-01-21 01:41:00,27.200000000186268,hold,"['200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021']",2020-01-20,야간,,,,0.0,,,,,,,,,1271.0,,,,1280.7,,1275.7666666666667,120,120.0,겹침
18,1,4.0,2020-01-21 01:55:00,2020-01-21 01:59:00,5.5,hold,"['200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021']",2020-01-20,야간,,,,0.0,,,,,,,,,1278.6,,,,1281.5,,1274.88,120,120.0,겹침
19,1,4.0,2020-01-21 02:13:00,2020-01-21 02:25:00,27.29999999981373,hold,"['200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021']",2020-01-20,야간,,,,0.0,,,,,,,,,1277.8,,,,1283.5,,1273.2461538461537,120,120.0,겹침
20,1,4.0,2020-01-21 02:37:00,2020-01-21 02:51:00,25.5,hold,"['200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021']",2020-01-20,야간,,,,0.0,,,,,,,,,1281.5,,,,1283.4,,1273.3133333333335,120,120.0,겹침
21,1,4.0,2020-01-21 03:04:00,2020-01-21 06:03:00,286.0,hold,"['200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021']",2020-01-20,야간,,,,0.0,,,,,,,,,1266.6,,,,1283.1,,1273.8911111111113,120,120.0,겹침
22,1,5.0,2020-01-22 02:22:00,2020-01-22 02:34:00,21.700000000186268,hold,"['191001-19800-035', '191001-19800-034', '191001-19800-036', '191001-19800-033']",2020-01-21,야간,,,,0.0,,,,,,,,,1281.4,,,,1283.1,,1273.2615384615385,66,120.0,겹침
23,1,5.0,2020-01-22 02:48:00,2020-01-22 06:06:00,289.90000000037253,hold,"['191001-19800-035', '191001-19800-034', '191001-19800-036', '191001-19800-033']",2020-01-21,야간,,,,0.0,,,,,,,,,1274.3,,,,1280.3,,1273.2738693467336,80,80.0,겹침
