,가열로 번호,cycle,시작시간,종료시간,가스사용량,Type,소재 list,작업일자,주/야간,평일/주말,in,out,drop_flag,gradient,part_types,temp diff,time diff,가열완료 온도,가열중 마지막 문닫힌 시간,가열중 문열림 횟수,뺄시간,시작온도,실제 시작시간,원래시작점온도,이전 종료시간,종료온도,최종 가열시작 온도,평균온도,겹침수량,직전 사이클 소재 수량,겹침여부
0,1,1.0,2020-01-03 12:36:00,2020-01-03 12:40:00,23.0,reheat,"['191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '가열로다이', '가열로다이']",2020-01-03,야간,,,,0.0,,,,,,,,0.0,1220.5,,,,,,,0,0.0,안겹침
1,1,1.0,2020-01-03 18:02:00,2020-01-03 18:09:00,16.0,reheat,"['191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '가열로다이', '가열로다이']",2020-01-03,야간,,,,0.0,,,,,,,,0.0,1180.2,,,,,,,138,138.0,겹침
2,1,1.0,2020-01-03 18:29:00,2020-01-03 18:37:00,24.90000000037253,reheat,"['191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '가열로다이', '가열로다이']",2020-01-03,야간,,,,0.0,,,,,,,,1.0,1133.7,,,,,,,138,138.0,겹침
3,1,1.0,2020-01-04 01:12:00,2020-01-04 01:17:00,12.699999999254944,reheat,"['191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '가열로다이', '가열로다이']",2020-01-03,야간,,,,0.0,,,,,,,,1.0,1209.9,,,,,,,138,138.0,겹침
4,1,1.0,2020-01-04 01:27:00,2020-01-04 01:32:00,10.900000000372527,reheat,"['191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '가열로다이', '가열로다이']",2020-01-03,야간,,,,0.0,,,,,,,,2.0,1137.7,,,,,,,138,138.0,겹침
5,1,1.0,2020-01-04 01:41:00,2020-01-04 01:46:00,12.700000000186265,reheat,"['191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '가열로다이', '가열로다이']",2020-01-03,야간,,,,0.0,,,,,,,,1.0,1165.9,,,,,,,138,138.0,겹침
6,1,1.0,2020-01-04 01:55:00,2020-01-04 01:58:00,9.100000000558794,reheat,"['191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '가열로다이', '가열로다이']",2020-01-03,야간,,,,0.0,,,,,,,,0.0,1173.7,,,,,,,138,138.0,겹침
7,1,1.0,2020-01-04 02:10:00,2020-01-04 02:15:00,14.5,reheat,"['191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '가열로다이', '가열로다이']",2020-01-03,야간,,,,0.0,,,,,,,,0.0,1193.8,,,,,,,138,138.0,겹침
8,1,1.0,2020-01-04 02:25:00,2020-01-04 02:30:00,14.5,reheat,"['191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '가열로다이', '가열로다이']",2020-01-03,야간,,,,0.0,,,,,,,,0.0,1214.0,,,,,,,138,138.0,겹침
9,1,1.0,2020-01-04 06:52:00,2020-01-04 06:58:00,12.699999999254944,reheat,"['191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '191224-19226-010', '가열로다이', '가열로다이']",2020-01-03,야간,,,,0.0,,,,,,,,1.0,1148.5,,,,,,,138,138.0,겹침
10,1,2.0,2020-01-06 09:29:00,2020-01-06 09:49:00,3.599999999627471,reheat,"['191122-19234-050', '191122-19234-050', '191122-19234-050', '191217-19234-016', '191217-19234-016', '가열로다이', '가열로다이']",2020-01-04,야간,,,,0.0,,,,,,,,19.0,235.2,,,,,,,108,138.0,겹침
11,1,2.0,2020-01-06 15:01:00,2020-01-06 15:06:00,9.0,reheat,"['191122-19234-050', '191122-19234-050', '191122-19234-050', '191217-19234-016', '191217-19234-016', '가열로다이', '가열로다이']",2020-01-04,야간,,,,0.0,,,,,,,,1.0,650.3,,,,,,,118,118.0,겹침
12,1,2.0,2020-01-06 18:17:00,2020-01-06 18:25:00,23.29999999981373,reheat,"['191122-19234-050', '191122-19234-050', '191122-19234-050', '191217-19234-016', '191217-19234-016', '가열로다이', '가열로다이']",2020-01-04,야간,,,,0.0,,,,,,,,3.0,346.8,,,,,,,118,118.0,겹침
13,1,3.0,2020-01-10 08:31:00,2020-01-10 08:45:00,49.0,reheat,"['200103-19065-002', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013']",2020-01-10,주간,,,,0.0,,,,,,,,0.0,1130.3,,,,,,,120,118.0,겹침
14,1,3.0,2020-01-10 09:18:00,2020-01-10 09:24:00,21.600000000558797,reheat,"['200103-19065-002', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013']",2020-01-10,주간,,,,0.0,,,,,,,,0.0,1125.7,,,,,,,120,120.0,겹침
15,1,3.0,2020-01-10 09:48:00,2020-01-10 09:53:00,16.200000000186265,reheat,"['200103-19065-002', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013']",2020-01-10,주간,,,,0.0,,,,,,,,0.0,1194.0,,,,,,,120,120.0,겹침
16,1,3.0,2020-01-10 10:14:00,2020-01-10 10:20:00,21.5,reheat,"['200103-19065-002', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013']",2020-01-10,주간,,,,0.0,,,,,,,,0.0,1123.2,,,,,,,120,120.0,겹침
17,1,3.0,2020-01-10 10:37:00,2020-01-10 10:43:00,21.5,reheat,"['200103-19065-002', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013']",2020-01-10,주간,,,,0.0,,,,,,,,0.0,1163.7,,,,,,,120,120.0,겹침
18,1,3.0,2020-01-10 11:03:00,2020-01-10 11:08:00,17.800000000745058,reheat,"['200103-19065-002', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013']",2020-01-10,주간,,,,0.0,,,,,,,,0.0,1076.7,,,,,,,120,120.0,겹침
19,1,3.0,2020-01-10 11:13:00,2020-01-10 11:18:00,23.100000000558797,reheat,"['200103-19065-002', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013']",2020-01-10,주간,,,,0.0,,,,,,,,0.0,950.2,,,,,,,120,120.0,겹침
20,1,3.0,2020-01-10 18:50:00,2020-01-10 18:56:00,16.200000000186265,reheat,"['200103-19065-002', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013', '191024-19060-013']",2020-01-10,주간,,,,0.0,,,,,,,,1.0,1145.6,,,,,,,120,120.0,겹침
21,1,4.0,2020-01-20 10:17:00,2020-01-20 10:28:00,43.099999999627464,reheat,"['200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021']",2020-01-20,야간,,,,0.0,,,,,,,,1.0,1082.8,,,,,,,114,120.0,겹침
22,1,4.0,2020-01-20 16:29:00,2020-01-20 16:37:00,21.299999999813735,reheat,"['200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021']",2020-01-20,야간,,,,0.0,,,,,,,,0.0,1129.1,,,,,,,120,120.0,겹침
23,1,4.0,2020-01-20 22:59:00,2020-01-20 23:04:00,16.200000000186265,reheat,"['200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021']",2020-01-20,야간,,,,0.0,,,,,,,,2.0,1203.6,,,,,,,120,120.0,겹침
24,1,4.0,2020-01-21 01:17:00,2020-01-21 01:24:00,14.5,reheat,"['200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021', '200107-13134-021']",2020-01-20,야간,,,,0.0,,,,,,,,2.0,1138.5,,,,,,,120,120.0,겹침
